"tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "subject" "activity"
"3791" 0.3260059 0.008911452 -0.1285652 0.009533605 0.1625127 -0.1848024 0.8877843 -0.3854954 -0.1093912 -0.9628833 -0.9582555 -0.8776024 0.2971481 0.03122843 -0.1032006 -0.08433595 -0.1203002 -0.4501981 0.009012695 -0.1768573 0.08998945 -0.1371573 -0.1381069 -0.1179913 -0.6363431 0.4115097 0.3165782 -0.1862836 -0.6069584 -0.2603786 19 "walkingupstairs"
"3792" 0.2740671 -0.005486391 -0.1896119 0.003410807 0.07426425 -0.3039706 0.8755071 -0.3819205 -0.1043265 -0.9562428 -0.97612 -0.8817339 -0.2789014 0.03354612 -0.05002819 -0.148315 -0.1168581 -0.4929427 -0.4298254 0.3650127 0.299122 -0.3161155 -0.2092313 -0.3045086 -0.4604992 0.2283933 0.1114633 -0.2107616 -0.6123457 -0.3837464 19 "walkingupstairs"
"3793" 0.1908479 -0.04241677 -0.09306007 -0.1394266 0.1024125 -0.4143219 0.8696016 -0.3827236 -0.130304 -0.9573354 -0.9706395 -0.8782578 0.3107476 -1 0.3781284 -0.3191198 -0.00808623 -0.6290939 -0.4097273 0.354698 0.3676754 -0.3482071 -0.2699085 -0.3299156 0.6041269 -0.450284 -0.2166482 -0.09170592 -0.7141714 -0.482909 19 "walkingupstairs"
"3794" 0.2804922 -0.00567121 -0.1130409 -0.9691311 -0.9356762 -0.8660554 0.9554692 -0.169779 0.1456204 -0.9952775 -0.9737594 -0.947996 0.08754556 -0.00967808 -0.03498636 -0.946297 -0.9287862 -0.9519802 -0.04556138 -0.09414262 0.06407162 -0.9468178 -0.9380975 -0.9404132 -0.1004085 -0.05815403 -0.06801806 -0.9383122 -0.9577323 -0.9642191 19 "standing"
"3795" 0.2838 -0.009751933 -0.1184895 -0.9745181 -0.9483964 -0.8815643 0.9565364 -0.1633214 0.1424269 -0.9908265 -0.9861467 -0.9332603 0.07829483 0.01517475 0.02407233 -0.9578343 -0.951357 -0.9734006 -0.03277065 -0.07702244 0.06879794 -0.9452626 -0.9365975 -0.9389802 -0.0837535 -0.03099891 -0.03433951 -0.9679144 -0.9640799 -0.9704437 19 "standing"
"3796" 0.2745602 -0.0134388 -0.09286382 -0.9913348 -0.9717222 -0.9314541 0.9580444 -0.159106 0.1397109 -0.9961165 -0.9885264 -0.9524523 0.0736734 0.001146763 3.80273e-05 -0.9872743 -0.9789495 -0.9867277 -0.01355915 -0.08825354 0.09219104 -0.9735469 -0.9577195 -0.9680287 -0.08700412 -0.04918669 -0.03008295 -0.9816512 -0.984515 -0.9888505 19 "standing"
"3797" 0.2760214 -0.02556758 -0.1233195 -0.9952568 -0.9682218 -0.9899086 0.9571494 -0.1576568 0.1444274 -0.997123 -0.9926247 -0.978751 0.07780499 0.01008415 -0.01620895 -0.9910504 -0.9844603 -0.9956408 -0.02157757 -0.09348529 0.09621175 -0.9805996 -0.9885425 -0.9855108 -0.1021627 -0.0350636 -0.05542669 -0.9910025 -0.9950129 -0.9947562 19 "standing"
"3798" 0.2775583 -0.02812178 -0.1151906 -0.9953216 -0.9725707 -0.987076 0.9563471 -0.1629489 0.1399548 -0.9986697 -0.9721087 -0.9790541 0.0758782 0.01830177 0.007072214 -0.9913007 -0.9836108 -0.989883 -0.0267983 -0.07893623 0.08736287 -0.9846296 -0.9892104 -0.9889874 -0.1088237 -0.03869547 -0.06683081 -0.993967 -0.9961672 -0.99546 19 "standing"
"3799" 0.2776368 -0.01729096 -0.1089565 -0.9964082 -0.9860132 -0.9876689 0.9561351 -0.1691678 0.1364787 -0.9994555 -0.9884528 -0.9919508 0.07409327 0.0184717 0.007612325 -0.9918743 -0.983399 -0.9897098 -0.0288124 -0.06864734 0.07920789 -0.9933705 -0.9977706 -0.9971334 -0.1007482 -0.03964636 -0.05492376 -0.9954345 -0.9971446 -0.9960663 19 "standing"
"3800" 0.2789727 -0.01489946 -0.1081452 -0.9960349 -0.9914124 -0.9950944 0.9561991 -0.169439 0.1365704 -0.9995371 -0.9936826 -0.993479 0.07792881 0.008899555 -0.009873635 -0.9912604 -0.9870533 -0.9946379 -0.03141288 -0.07173655 0.07902144 -0.9916391 -0.9960413 -0.9957441 -0.100242 -0.03921004 -0.052447 -0.9948537 -0.9959892 -0.995164 19 "standing"
"3801" 0.2782588 -0.01319951 -0.1043942 -0.9955639 -0.9827809 -0.9809098 0.956727 -0.1679129 0.1368383 -0.9973624 -0.9967582 -0.994322 0.07756397 0.01806354 0.01614402 -0.9921528 -0.9815024 -0.9934852 -0.03068906 -0.06416933 0.07905556 -0.9891914 -0.9907276 -0.9924163 -0.1020956 -0.03816957 -0.05847356 -0.9928324 -0.9946064 -0.99176 19 "standing"
"3802" 0.2738725 -0.0113705 -0.09162782 -0.9959352 -0.9803187 -0.9813175 0.9568412 -0.1654259 0.1385625 -0.9970153 -0.9871173 -0.9778265 0.07270752 0.01712339 0.005338246 -0.9917638 -0.9791243 -0.9938028 -0.02343982 -0.06746759 0.086033 -0.9891244 -0.9889813 -0.9877554 -0.09266363 -0.04353656 -0.0514862 -0.9902534 -0.9951632 -0.9907406 19 "standing"
"3803" 0.2769548 -0.01563265 -0.10138 -0.9961518 -0.9810379 -0.9798649 0.9559162 -0.1615688 0.1448013 -0.9969918 -0.9882641 -0.9699331 0.07710952 -0.01131002 -0.03131358 -0.9923687 -0.9826398 -0.9947442 -0.02861304 -0.08579822 0.09164909 -0.9865562 -0.9925784 -0.9900325 -0.09496324 -0.04576571 -0.04446105 -0.9902941 -0.9961992 -0.9933952 19 "standing"
"3804" 0.2792133 -0.02011227 -0.1223548 -0.9878408 -0.9754394 -0.9856111 0.955826 -0.1606001 0.1468469 -0.998184 -0.9948456 -0.9838281 0.07013957 -0.002530467 0.01147697 -0.97706 -0.9734775 -0.9833892 -0.04356167 -0.08610804 0.08279347 -0.967295 -0.9724681 -0.968567 -0.1245206 -0.0363562 -0.06809167 -0.9706133 -0.9762367 -0.9829011 19 "standing"
"3805" 0.2774315 -0.004870692 -0.1152935 -0.9853687 -0.929911 -0.9602767 0.9562706 -0.1614912 0.1415606 -0.9995196 -0.9930579 -0.9741705 0.07859635 0.02561927 0.006770728 -0.970916 -0.964782 -0.9778772 -0.03895681 -0.07352003 0.06717163 -0.9255241 -0.9626083 -0.9523074 -0.1306902 -0.04277442 -0.07241881 -0.9610711 -0.9738767 -0.9770242 19 "standing"
"3806" 0.2885259 0.0044581 -0.1238928 -0.9897522 -0.938738 -0.9529007 0.9568753 -0.1545323 0.1377588 -0.9943279 -0.9577782 -0.9885319 0.08480304 0.03259869 -0.02202743 -0.9828647 -0.9625419 -0.9804878 -0.02766249 -0.07612796 0.07395056 -0.9200266 -0.9731207 -0.9588859 -0.0759373 -0.0410942 -0.04346498 -0.9667694 -0.9882955 -0.9827796 19 "standing"
"3807" 0.288906 -0.006413802 -0.1340877 -0.9915932 -0.9609299 -0.9806979 0.9606041 -0.1419697 0.1314767 -0.9844366 -0.9644733 -0.9565876 0.0738478 0.01173458 0.003201461 -0.990243 -0.9663703 -0.9833324 -0.02244413 -0.08065005 0.09404334 -0.9532199 -0.9882084 -0.9800149 -0.06104695 -0.0346783 -0.04082076 -0.9763699 -0.9922634 -0.9867685 19 "standing"
"3808" 0.278029 -0.01320304 -0.11815 -0.9870227 -0.9573534 -0.9671265 0.9641017 -0.1344087 0.1223435 -0.9960636 -0.9874665 -0.9736745 0.07561467 -0.02251219 -0.02591209 -0.980377 -0.9626778 -0.9844293 -0.02489198 -0.08327885 0.1077444 -0.9394841 -0.9803097 -0.9697847 -0.1182012 -0.04682402 -0.06615908 -0.968493 -0.9893375 -0.9823676 19 "standing"
"3809" 0.2798005 -0.02872772 -0.1212408 -0.9868039 -0.9388247 -0.9448818 0.9644449 -0.1339946 0.1167777 -0.998309 -0.9834686 -0.9768934 0.06050955 0.002564305 -0.005417222 -0.9786709 -0.9581169 -0.9840078 -0.008939049 -0.07454511 0.1094683 -0.9166125 -0.9667145 -0.9525134 -0.1018159 -0.03639861 -0.06760405 -0.9622801 -0.9872215 -0.9782885 19 "standing"
"3810" 0.2721459 -0.03029366 -0.09558476 -0.9849858 -0.9411272 -0.9229906 0.9645766 -0.1406763 0.1123622 -0.997596 -0.9695268 -0.9764949 0.07031149 0.01416333 0.06373786 -0.9768501 -0.9575311 -0.9839302 -0.004317772 -0.03749725 0.102302 -0.9397282 -0.9624059 -0.9557087 -0.07634035 -0.03538166 -0.03966272 -0.9718035 -0.9821188 -0.977043 19 "standing"
"3811" 0.2497036 0.009170528 -0.09506706 -0.9654925 -0.8746345 -0.921653 0.968307 -0.185559 0.1098456 -0.940615 -0.8864416 -0.9055275 0.1004875 0.09658849 0.05929479 -0.9633299 -0.9275208 -0.9814923 0.04533382 0.2791721 -0.2540969 -0.9257184 -0.9396661 -0.9195416 -0.1484624 -0.07055282 -0.04208839 -0.9724055 -0.9657868 -0.97995 19 "standing"
"3812" 0.2884056 0.001878276 -0.0919381 -0.9923746 -0.9324077 -0.9774648 0.9574542 -0.1716496 0.1167445 -0.9822605 -0.9241468 -0.9605746 0.07970114 -0.02949956 0.003126454 -0.9919417 -0.987263 -0.9917088 0.01637235 0.1466567 -0.1149777 -0.9725237 -0.9496574 -0.9096394 -0.1030129 -0.07427262 0.0004492712 -0.9889837 -0.9950706 -0.9918932 19 "standing"
"3813" 0.2754001 -0.01559975 -0.07960684 -0.9938279 -0.9775994 -0.9831757 0.9593324 -0.1592579 0.1251122 -0.9902707 -0.9916675 -0.9646651 0.06953197 0.01002022 0.02304478 -0.9937727 -0.9879071 -0.9911836 0.008114763 0.01329186 0.0235281 -0.9759454 -0.9620475 -0.941702 -0.09903468 -0.06168668 -0.02252637 -0.9884859 -0.9949281 -0.9919584 19 "standing"
"3814" 0.270216 -0.01931419 -0.08462219 -0.9964975 -0.9734102 -0.9750552 0.958921 -0.1582837 0.1364033 -0.9914849 -0.9969597 -0.9490397 0.07906569 0.0002893032 -0.01959457 -0.9932266 -0.9849376 -0.9892421 -0.02212781 -0.06929584 0.08362952 -0.9638807 -0.9805648 -0.975841 -0.1130834 -0.04649294 -0.04488413 -0.9894703 -0.9955324 -0.9949432 19 "standing"
"3815" 0.2738912 -0.02610314 -0.09904897 -0.9961953 -0.9358446 -0.9765288 0.9566676 -0.1599878 0.1455548 -0.9966845 -0.9900121 -0.9781345 0.07601319 -0.004117927 -0.01161782 -0.9938248 -0.9771742 -0.989424 0.01171946 -0.1050414 0.1309983 -0.8684892 -0.9867985 -0.9372215 -0.009523377 -0.0478132 -0.01960502 -0.9725044 -0.9951394 -0.9917051 19 "standing"
"3816" 0.2631298 -0.031006 -0.07510369 -0.9934842 -0.9148907 -0.9490862 0.9546076 -0.1642966 0.1511394 -0.9900688 -0.9836431 -0.9669072 0.07187273 0.01605627 0.02005023 -0.9946764 -0.9748394 -0.987655 0.02319878 -0.09995352 0.1407069 -0.819145 -0.9829179 -0.9194223 -0.1170021 -0.03859907 -0.06414802 -0.9533616 -0.9942576 -0.9879843 19 "standing"
"3817" 0.2671257 -0.03795796 -0.08969536 -0.983359 -0.9060837 -0.9130987 0.9494067 -0.1742697 0.1638981 -0.981733 -0.9545817 -0.9299973 0.07508249 0.002027468 -0.03941305 -0.9807606 -0.9596531 -0.980586 -0.08453274 -0.1017879 0.090017 -0.829723 -0.9716637 -0.9286067 -0.2303676 -0.03342789 -0.1194196 -0.9535042 -0.988771 -0.9817196 19 "standing"
"3818" 0.2764925 -0.007673383 -0.09586587 -0.976019 -0.8088054 -0.8709065 0.9462037 -0.1884941 0.1699107 -0.9939065 -0.9576201 -0.9653372 0.07296883 0.06351308 0.02516434 -0.963273 -0.9330235 -0.9810513 -0.07355852 -0.05501291 0.02619719 -0.8663792 -0.9176262 -0.9029465 -0.07482727 -0.06007945 -0.05099987 -0.9451472 -0.9763393 -0.9686976 19 "standing"
"3819" 0.2670188 0.01914549 -0.04394796 -0.9768924 -0.8207734 -0.8792482 0.946132 -0.1812873 0.1762237 -0.9935877 -0.9093596 -0.9098664 0.08885785 0.006462081 0.0006291168 -0.96286 -0.9386374 -0.9804725 -0.02150966 -0.05714569 0.06206512 -0.8781517 -0.9065866 -0.8866486 -0.08277936 -0.04497295 -0.03519874 -0.9456071 -0.9737019 -0.9691834 19 "standing"
"3820" 0.2772757 -0.01664522 -0.09683095 -0.9826509 -0.8564413 -0.8672929 0.9436154 -0.1596866 0.1983508 -0.9897841 -0.9311697 -0.8981627 0.07931829 -0.0510265 -0.06553053 -0.9774213 -0.9623565 -0.9817724 -0.04269325 -0.1043721 0.1184738 -0.8706695 -0.9468676 -0.9519055 -0.1215885 -0.02594066 -0.04766856 -0.9629774 -0.9822437 -0.9799783 19 "standing"
"3821" 0.2887244 -0.04744061 -0.1905296 -0.9882347 -0.9274641 -0.9215112 0.9433449 -0.1606254 0.2003459 -0.9914769 -0.9477841 -0.9207665 0.06805771 0.01049185 -0.04735346 -0.9802665 -0.9580211 -0.9808081 -0.03851714 -0.1591707 0.123083 -0.9034073 -0.9224827 -0.9406493 -0.07221127 -0.06838226 -0.02288257 -0.9659256 -0.985773 -0.9826368 19 "standing"
"3822" 0.2980314 -0.06295136 -0.2671967 -0.9815891 -0.9198411 -0.8771451 0.947418 -0.1809215 0.1652179 -0.986083 -0.9243335 -0.7970795 0.07777805 0.04302335 0.003123351 -0.9726399 -0.9574248 -0.9791477 -0.06354117 -0.1246871 0.1185613 -0.9187449 -0.8733905 -0.9194373 -0.1362476 0.0194918 -0.1027889 -0.9689161 -0.9818179 -0.9746145 19 "standing"
"3823" 0.2996506 -0.004286395 -0.1813585 -0.9814409 -0.7736064 -0.7486514 0.953762 -0.2045767 0.1070956 -0.9797732 -0.9224825 -0.748866 0.08172568 0.08457739 0.1199073 -0.9768467 -0.9662924 -0.9841412 -0.1600525 0.06855279 -0.02691293 -0.749224 -0.8566596 -0.8008951 -0.03534601 -0.00414843 -0.06016286 -0.9572275 -0.9812917 -0.9685953 19 "standing"
"3824" 0.2761334 0.03618601 -0.01865761 -0.9852896 -0.851795 -0.9386764 0.9599841 -0.1942544 0.08456863 -0.9889557 -0.8673951 -0.8956504 0.07185623 -0.03474279 0.03479905 -0.9893733 -0.9747332 -0.9849827 -0.02996991 0.02384941 0.02501902 -0.6626532 -0.873688 -0.7742196 -0.008466613 -0.105621 0.003913481 -0.9581589 -0.9880839 -0.9775963 19 "standing"
"3825" 0.2721733 -0.01617966 -0.07292672 -0.9884588 -0.8760159 -0.8538986 0.9607017 -0.1639066 0.1147547 -0.9909458 -0.9266793 -0.8525069 0.06852914 -0.06008632 -0.05869575 -0.9916849 -0.9797138 -0.9845903 0.09604826 -0.1217074 0.1557052 -0.8801125 -0.9711969 -0.9389601 -0.1425543 -0.04200857 -0.06809771 -0.979484 -0.9936688 -0.989131 19 "standing"
"3826" 0.2656663 -0.02011068 -0.1724006 -0.9298079 -0.8576884 -0.9103846 0.1920741 0.5788055 0.703345 -0.8379843 -0.8970809 -0.8573259 0.1085965 -0.001271051 -0.02135069 -0.9794143 -0.9692943 -0.9820401 -0.04994416 -0.4366002 0.4441415 -0.9309421 -0.9356516 -0.9217756 -0.112899 -0.03400827 -0.09644052 -0.9622716 -0.9732753 -0.9801964 19 "sitting"
"3827" 0.2506461 0.009441752 -0.1220618 -0.9724346 -0.9503849 -0.9538437 0.1836615 0.5800259 0.680072 -0.9605923 -0.9501992 -0.9167923 0.06445063 0.01967451 0.03732007 -0.9958375 -0.9902061 -0.9948849 -0.05957536 -0.3124963 0.2952197 -0.9888579 -0.969293 -0.9200041 -0.09612315 -0.01588612 -0.1021807 -0.9901952 -0.9928764 -0.9953894 19 "sitting"
"3828" 0.2652881 -0.00765767 -0.1081093 -0.9828529 -0.9521979 -0.9935001 0.1778477 0.5931025 0.6729005 -0.9669544 -0.952482 -0.9910236 0.0836722 -0.01294572 -0.004813575 -0.996131 -0.9896936 -0.9962133 -0.05469578 -0.1909053 0.1640741 -0.9876223 -0.9564692 -0.9504924 -0.08946113 -0.01594948 -0.08611646 -0.9926057 -0.9933051 -0.9965292 19 "sitting"
"3829" 0.284675 -0.01862818 -0.1134196 -0.9921249 -0.9886581 -0.9957445 0.1732686 0.5991439 0.6731687 -0.9945855 -0.9941965 -0.9940692 0.07508392 0.01617937 -0.002390211 -0.9958465 -0.9871058 -0.9960786 -0.03972277 -0.1015397 0.09473191 -0.99332 -0.985545 -0.9830729 -0.09297411 -0.02281882 -0.06816045 -0.9954554 -0.9935936 -0.9972868 19 "sitting"
"3830" 0.2798859 -0.01473865 -0.1147051 -0.9739874 -0.9687809 -0.9850376 0.1751123 0.5987012 0.6712439 -0.994383 -0.9964749 -0.991668 0.07861384 0.009359272 -0.001907298 -0.9788146 -0.9749442 -0.9884313 -0.03177131 -0.06847179 0.06734976 -0.9863979 -0.9377352 -0.974891 -0.09604205 -0.03777878 -0.0561009 -0.9852527 -0.9759776 -0.9811874 19 "sitting"
"3831" 0.2697761 -0.01404646 -0.1134388 -0.9740376 -0.9677832 -0.9856132 0.1760677 0.600103 0.6686399 -0.9949008 -0.9948031 -0.9886518 0.06930166 0.005864724 0.008075094 -0.9767815 -0.9764204 -0.9883977 -0.02709422 -0.05004945 0.06735659 -0.9865172 -0.9390905 -0.9747335 -0.09628612 -0.04663048 -0.05316805 -0.9858077 -0.9756856 -0.9807204 19 "sitting"
"3832" 0.2842105 -0.01624088 -0.11395 -0.9844466 -0.9877731 -0.9910501 0.1743068 0.6018651 0.6665961 -0.990722 -0.9948429 -0.9957691 0.07671289 0.01636073 0.005470522 -0.9908305 -0.9881207 -0.9932772 -0.02574424 -0.05982872 0.08000363 -0.9968519 -0.981524 -0.9954781 -0.09926868 -0.03592621 -0.05808075 -0.9970739 -0.99394 -0.9962988 19 "sitting"
"3833" 0.2852114 -0.01583795 -0.1098874 -0.9855657 -0.992183 -0.9890931 0.1757491 0.6028286 0.6649476 -0.9843293 -0.9984035 -0.9923237 0.07411064 0.01509652 0.003264315 -0.994258 -0.9907265 -0.9942959 -0.02675951 -0.06630837 0.080917 -0.9985116 -0.9813569 -0.9951117 -0.09968648 -0.04389367 -0.0484155 -0.9978244 -0.9953422 -0.9980187 19 "sitting"
"3834" 0.2829769 -0.01629186 -0.108831 -0.9855656 -0.9928132 -0.9892537 0.1781841 0.6035287 0.6643238 -0.9932878 -0.9965239 -0.9958481 0.07475332 0.005644105 0.003495701 -0.9938951 -0.9950713 -0.9931775 -0.02737687 -0.07338205 0.08493952 -0.997404 -0.9746728 -0.9916275 -0.1003486 -0.03985226 -0.05072949 -0.9968733 -0.9931517 -0.9976622 19 "sitting"
"3835" 0.2797944 -0.01727476 -0.1121549 -0.9838227 -0.9917685 -0.9887681 0.1799052 0.6036868 0.66388 -0.9872757 -0.9972945 -0.9929075 0.07766828 0.01455188 -0.0122639 -0.9939448 -0.9914695 -0.9923722 -0.02788473 -0.07734583 0.08775598 -0.9966141 -0.9719362 -0.9896031 -0.09826868 -0.04385006 -0.05667315 -0.9957048 -0.9927642 -0.9953242 19 "sitting"
"3836" 0.279739 -0.01741072 -0.1119515 -0.9835129 -0.9881408 -0.9901486 0.1814771 0.6035659 0.6619447 -0.9926343 -0.9976563 -0.9918179 0.07509746 0.01077958 -0.001203818 -0.9938401 -0.9892697 -0.9945462 -0.0288678 -0.07537429 0.08292296 -0.9939895 -0.9688868 -0.9896715 -0.09643293 -0.04964228 -0.05617523 -0.9945277 -0.9917252 -0.995033 19 "sitting"
"3837" 0.2804059 -0.01678248 -0.1079518 -0.9826919 -0.9876974 -0.9879885 0.1828047 0.6036792 0.6602756 -0.9887184 -0.9981549 -0.9931807 0.0800832 0.007465152 0.006507672 -0.993104 -0.988841 -0.9938608 -0.02797011 -0.07823419 0.08745179 -0.9941563 -0.9626198 -0.9879136 -0.0993145 -0.03981612 -0.05364442 -0.9953222 -0.9896546 -0.9955719 19 "sitting"
"3838" 0.2704034 -0.0163696 -0.104529 -0.9875213 -0.9910101 -0.9896565 0.183711 0.6039146 0.6604823 -0.9929649 -0.9973413 -0.9934975 0.07278902 0.009228599 -0.001444932 -0.9942392 -0.988645 -0.9948653 -0.02698845 -0.06605383 0.08665217 -0.9974316 -0.9691114 -0.9888476 -0.0974174 -0.03909398 -0.05100667 -0.996427 -0.991349 -0.9955557 19 "sitting"
"3839" 0.2756261 -0.0167991 -0.1087151 -0.9868282 -0.9917139 -0.9904295 0.1814062 0.6042329 0.6617344 -0.9924411 -0.998655 -0.9961192 0.08252854 0.008447964 -0.01613643 -0.9958659 -0.9895102 -0.9970843 -0.02769334 -0.07795483 0.08785039 -0.9974178 -0.9723153 -0.992474 -0.0988606 -0.03973491 -0.05777119 -0.996158 -0.9937626 -0.9962302 19 "sitting"
"3840" 0.278946 -0.01670681 -0.110589 -0.9858889 -0.9930036 -0.9922934 0.1800846 0.6044247 0.6619158 -0.9906173 -0.9978558 -0.9949631 0.07914364 0.01350135 -0.004335945 -0.9948467 -0.9908974 -0.9951386 -0.02835429 -0.07947724 0.08399153 -0.9963578 -0.9729676 -0.9913257 -0.0985467 -0.03930917 -0.05425155 -0.9960792 -0.9926278 -0.9968116 19 "sitting"
"3841" 0.3324763 -0.09771016 -0.1906399 -0.8599005 -0.4807711 -0.76112 0.8915241 0.2560707 0.2244455 -0.6909076 -0.5030805 -0.6916014 -0.03249517 0.2182691 0.2201592 -0.9756277 -0.9528138 -0.9691532 0.1635349 1 0.0165702 -0.9550221 -0.854232 -0.92059 -0.133579 -0.1458082 -0.09484642 -0.9735699 -0.9823813 -0.9814013 19 "sitting"
"3842" 0.2536542 0.01094917 -0.100738 -0.9706844 -0.9232256 -0.9669 0.9139742 0.2008371 0.1923898 -0.932726 -0.9185174 -0.9734789 0.09438 0.003489772 0.008803972 -0.9909476 -0.9952128 -0.992535 0.09306319 0.579499 -0.006014081 -0.942767 -0.8469264 -0.9817817 -0.1341488 -0.1342712 -0.0470735 -0.9963891 -0.9933834 -0.9942367 19 "sitting"
"3843" 0.2762412 -0.01224932 -0.09366833 -0.986838 -0.9848047 -0.9651289 0.9035001 0.2176579 0.1960993 -0.9906349 -0.9713713 -0.9857863 0.07446256 0.0009203085 0.002960268 -0.9908351 -0.9940925 -0.9921638 0.02336431 0.1995108 0.03057293 -0.963473 -0.8965961 -0.9735461 -0.1240359 -0.1017795 -0.04030151 -0.9955983 -0.9928154 -0.9933687 19 "sitting"
"3844" 0.2748643 -0.01618215 -0.1047124 -0.9887629 -0.9809835 -0.9467669 0.9027082 0.2217845 0.2020278 -0.9880805 -0.9923229 -0.9639499 0.07332382 0.006571712 -0.00905908 -0.9941035 -0.9914907 -0.9889809 -0.01334007 -0.03555684 0.07276256 -0.9850629 -0.943069 -0.971043 -0.1129078 -0.06879469 -0.04664603 -0.9948841 -0.9922259 -0.9923987 19 "sitting"
"3845" 0.2816581 -0.01977688 -0.1197361 -0.9916936 -0.9872769 -0.9673698 0.9018171 0.2220523 0.2034252 -0.9910296 -0.9923975 -0.971562 0.07900341 0.007698895 -0.0001963649 -0.9951555 -0.9922041 -0.9903856 -0.03227722 -0.1185323 0.08968052 -0.9872854 -0.9853542 -0.9895107 -0.1012813 -0.04561429 -0.05694195 -0.9957616 -0.9938274 -0.9942867 19 "sitting"
"3846" 0.2813503 -0.01991557 -0.1152178 -0.9906742 -0.9838849 -0.9747642 0.9033783 0.2205161 0.1990579 -0.9955284 -0.9948424 -0.9859268 0.08140266 0.01268659 -0.007620223 -0.9899662 -0.9880516 -0.993504 -0.03905744 -0.1298146 0.08950033 -0.989288 -0.9756279 -0.9798646 -0.09743409 -0.03722969 -0.05620116 -0.9944643 -0.9901117 -0.9886291 19 "sitting"
"3847" 0.2775802 -0.01567405 -0.1040201 -0.9887458 -0.9749005 -0.9583235 0.9045624 0.2191481 0.1962628 -0.9940342 -0.9944496 -0.9849717 0.07026117 0.008923779 -0.003220604 -0.9876456 -0.9859107 -0.9920977 -0.03576148 -0.104494 0.08757808 -0.9873082 -0.9696306 -0.9751758 -0.09766784 -0.03498245 -0.05545279 -0.9942122 -0.9900151 -0.9881487 19 "sitting"
"3848" 0.2414912 -0.01104043 -0.02788425 -0.9756833 -0.9090692 -0.8784043 0.9028823 0.2203955 0.2014921 -0.9825977 -0.9877762 -0.9342816 0.06166929 0.02040961 0.06774875 -0.9723434 -0.9356593 -0.9604731 -0.03704686 -0.02008176 0.07738864 -0.963401 -0.9345422 -0.9602643 -0.0929915 -0.03914125 -0.05749814 -0.9592347 -0.9605056 -0.972854 19 "sitting"
"3849" 0.2364003 -0.01510499 -0.01522927 -0.9675079 -0.8947581 -0.8610619 0.8899967 0.2245696 0.2337926 -0.9487913 -0.9862955 -0.8132204 0.08810682 -0.01848344 -0.005176998 -0.9693387 -0.9289409 -0.9507017 -0.03488137 -0.0602849 0.1015643 -0.9586904 -0.913093 -0.9438076 -0.08553779 -0.05504861 -0.04098806 -0.9542152 -0.9556939 -0.9656758 19 "sitting"
"3850" 0.2982071 -0.03218243 -0.1282696 -0.9632376 -0.9219436 -0.8386145 0.8777905 0.224358 0.2676097 -0.9714245 -0.9740498 -0.9039592 0.0949068 -0.0006214284 -0.1000214 -0.9791236 -0.9659984 -0.968275 -0.02010477 -0.1683379 0.1100585 -0.971775 -0.9543147 -0.9514929 -0.1069005 -0.03361551 -0.04762129 -0.9739604 -0.9749931 -0.976407 19 "sitting"
"3851" 0.3136093 -0.0295929 -0.1712089 -0.9787216 -0.9355739 -0.9227745 0.8854846 0.214044 0.2595182 -0.9507335 -0.9517769 -0.8746657 0.06665025 0.04840983 -9.330501e-05 -0.9842211 -0.9823044 -0.9798341 -0.0205339 -0.1173031 0.07969364 -0.9791508 -0.9528135 -0.9681015 -0.1110696 -0.01999413 -0.0703909 -0.983165 -0.9843423 -0.9867528 19 "sitting"
"3852" 0.2747624 -0.005124122 -0.1204522 -0.98693 -0.9429315 -0.939403 0.8970421 0.2076118 0.2357152 -0.9842166 -0.9873511 -0.9329841 0.05368184 0.03464646 0.06377212 -0.9883585 -0.9761291 -0.9827042 -0.02584881 -0.04525131 0.05249976 -0.9886518 -0.9660874 -0.9516957 -0.09489522 -0.04031242 -0.05056103 -0.9930139 -0.9881407 -0.9754295 19 "sitting"
"3853" 0.2646481 -0.003234551 -0.1025751 -0.9840508 -0.9313891 -0.9523849 0.8954927 0.2152718 0.2309715 -0.9826638 -0.9621281 -0.9838847 0.08159208 -0.004157297 -0.004386949 -0.9886423 -0.9650974 -0.9817669 -0.02726121 -0.05999624 0.07864403 -0.9868496 -0.9574995 -0.9364413 -0.09854188 -0.04302196 -0.05101968 -0.9897073 -0.9842227 -0.9678948 19 "sitting"
