"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "subject" "activity"
"1097" 0.2736725 -0.02095802 -0.1128776 -0.9923431 -0.9744581 -0.9522722 0.9700447 -0.1569837 0.06574047 -0.9947826 -0.9867709 -0.993705 0.07815355 -0.002746861 -0.03120288 -0.9879556 -0.9834635 -0.9791931 -0.02186739 -0.1206558 0.08019812 -0.9852067 -0.9738934 -0.9533551 -0.08530961 -0.04935119 -0.06240784 -0.9921491 -0.9885274 -0.987273 10 4
"1098" 0.2760737 -0.01560556 -0.1097635 -0.9627838 -0.9261004 -0.9624168 0.9688359 -0.1595724 0.06394351 -0.9984432 -0.9942494 -0.9922371 0.07529623 0.03794863 0.02379663 -0.9472712 -0.9365581 -0.9671095 -0.0136641 -0.1139996 0.06187193 -0.9820148 -0.9725727 -0.9373596 -0.1048943 -0.03917088 -0.05246642 -0.9720867 -0.9707448 -0.9468975 10 4
"1099" 0.2769721 -0.02712032 -0.1051808 -0.9454256 -0.8799891 -0.9398127 0.9692004 -0.1597109 0.06344442 -0.9974644 -0.9918279 -0.9963113 0.07759381 0.01818844 0.01742096 -0.9274055 -0.9057887 -0.9556445 -0.01860089 -0.09073588 0.07079053 -0.969558 -0.9572407 -0.9072966 -0.100274 -0.0429005 -0.06522512 -0.9539094 -0.9602036 -0.9329681 10 4
"1100" 0.278565 -0.02492173 -0.1064478 -0.9618314 -0.9011653 -0.9541035 0.9689779 -0.1645842 0.0642273 -0.9964344 -0.9681163 -0.998054 0.07767204 -0.01150684 -0.005932411 -0.952594 -0.9329717 -0.973887 -0.02493124 -0.07273241 0.07893825 -0.9764403 -0.9670249 -0.9248561 -0.09255146 -0.03636456 -0.06472324 -0.9641826 -0.9736442 -0.9600303 10 4
"1101" 0.2802838 -0.008035708 -0.106011 -0.9956185 -0.9762726 -0.9821871 0.9684776 -0.1684821 0.06580706 -0.9981688 -0.9831637 -0.9883802 0.07241184 0.01024769 -0.00806591 -0.9935037 -0.9896527 -0.9957942 -0.02645906 -0.08156463 0.07634872 -0.9958336 -0.9874918 -0.9693112 -0.09995988 -0.03511833 -0.03472788 -0.9954342 -0.9944834 -0.99177 10 4
"1102" 0.2769231 -0.01528389 -0.1105382 -0.994959 -0.9783254 -0.979341 0.9689002 -0.1643942 0.06703666 -0.9985796 -0.9839109 -0.989079 0.07595634 -0.003868124 -0.01320876 -0.9926186 -0.9884198 -0.9921048 -0.02758936 -0.07685603 0.09090659 -0.9983291 -0.9880591 -0.982315 -0.09733385 -0.03848749 -0.05994508 -0.9978934 -0.9952085 -0.9954238 10 4
"1103" 0.2753523 -0.01686346 -0.10081 -0.9969111 -0.9882412 -0.9773954 0.968521 -0.1625327 0.06641356 -0.9975879 -0.9966977 -0.9877496 0.07775597 0.003958811 -0.008506005 -0.9948919 -0.989198 -0.9881555 -0.02736238 -0.06592652 0.09099042 -0.9986407 -0.9943658 -0.987921 -0.09838827 -0.04070664 -0.06124694 -0.9986778 -0.9983645 -0.995952 10 4
"1104" 0.2774473 -0.01608589 -0.09789556 -0.9957866 -0.9866916 -0.9820317 0.9680053 -0.1622406 0.06946724 -0.9997151 -0.9956073 -0.9741848 0.07547872 0.006289335 -0.003607149 -0.9931643 -0.989119 -0.9880701 -0.02832503 -0.07853139 0.08874873 -0.9982183 -0.9939335 -0.9862686 -0.09938253 -0.04699618 -0.05439505 -0.9980226 -0.9961433 -0.9932598 10 4
"1105" 0.2793169 -0.02006804 -0.1126031 -0.9961898 -0.992107 -0.986056 0.9681376 -0.162075 0.07267418 -0.9993382 -0.9958903 -0.9907236 0.07496984 0.007159911 0.01014649 -0.9938528 -0.9913227 -0.9912395 -0.02883378 -0.08281229 0.09068367 -0.9977479 -0.9940759 -0.9907535 -0.1005383 -0.04370511 -0.05601236 -0.9977023 -0.9953511 -0.9938358 10 4
"1106" 0.3752982 0.006476839 -0.06513311 -0.8802943 -0.7992202 -0.8836572 -0.4036498 -0.9611808 0.4064839 -0.8133057 -0.8695025 -0.9197463 0.04680195 0.01507433 0.007869849 -0.9229304 -0.8470818 -0.9206094 0.1159506 -0.7262304 -0.06580743 -0.896356 -0.7878572 -0.9176842 -0.1309954 0.02138814 0.02384633 -0.9177804 -0.851482 -0.9159099 10 6
"1107" 0.2373052 -0.02721717 -0.1057172 -0.9668988 -0.9623408 -0.9469304 -0.3713904 -0.9436487 0.4207974 -0.9484195 -0.9804994 -0.94063 0.06346399 0.01285836 -0.03007482 -0.9734165 -0.9679655 -0.9882452 0.05060858 -0.3650594 0.01192109 -0.9545889 -0.8872692 -0.9568133 -0.1138022 0.02845482 -0.02720025 -0.9771995 -0.9595224 -0.9833631 10 6
"1108" 0.2588853 -0.01758298 -0.1182788 -0.9599622 -0.9573888 -0.961887 -0.3828628 -0.948762 0.4228689 -0.9637715 -0.9849414 -0.9686068 0.07266127 0.03578305 0.01590137 -0.958884 -0.9617727 -0.9741957 0.008687078 -0.1433412 0.06780021 -0.9705705 -0.8808484 -0.9615807 -0.1003461 -0.00929709 -0.04440631 -0.9628464 -0.9302877 -0.973389 10 6
"1109" 0.2624444 -0.0123142 -0.09773779 -0.9637622 -0.9775556 -0.9778199 -0.3907126 -0.9492506 0.4199128 -0.9890973 -0.9888898 -0.9831567 0.07941792 0.006591613 -0.003475608 -0.9614193 -0.9680852 -0.9738234 -0.01646271 -0.04553707 0.0904784 -0.9765933 -0.8992822 -0.9715983 -0.1105412 -0.04048749 -0.05234602 -0.9672474 -0.9335815 -0.9759854 10 6
"1110" 0.2625463 -0.01621711 -0.1034414 -0.9888476 -0.9916422 -0.9891675 -0.3953526 -0.9464779 0.4237267 -0.9867822 -0.9928381 -0.9810446 0.07818286 0.006614686 0.002753219 -0.9813681 -0.9852868 -0.9910627 -0.03230867 -0.0286358 0.09395239 -0.992707 -0.9686367 -0.991189 -0.1025808 -0.03679196 -0.05696748 -0.992279 -0.967663 -0.9925821 10 6
"1111" 0.2696476 -0.0184674 -0.107218 -0.9887312 -0.9928485 -0.9915112 -0.4002425 -0.9458136 0.4262329 -0.9881379 -0.9982793 -0.9975999 0.07623322 0.01296276 0.01522249 -0.9825702 -0.9842445 -0.9897728 -0.03465713 -0.0405622 0.0919992 -0.9960719 -0.9710629 -0.9918742 -0.09787816 -0.04499855 -0.05605437 -0.9945404 -0.9703455 -0.9926858 10 6
"1112" 0.2874148 -0.01815997 -0.1097441 -0.9820053 -0.92997 -0.983006 -0.4023402 -0.9465152 0.4262842 -0.9956244 -0.9974587 -0.9959138 0.07735864 0.01904711 -0.005762957 -0.9762454 -0.9220861 -0.985634 -0.03255951 -0.05881131 0.08777426 -0.980047 -0.9405093 -0.986295 -0.1005846 -0.03644453 -0.05231708 -0.9609226 -0.9520465 -0.9883317 10 6
"1113" 0.2590007 -0.01523541 -0.1055164 -0.9693415 -0.9285393 -0.9757333 -0.4005659 -0.9467538 0.4254174 -0.9905451 -0.9986606 -0.9926992 0.07019174 0.008323162 -0.01765107 -0.9752502 -0.9202477 -0.9821901 -0.0299068 -0.05292495 0.09508847 -0.9785573 -0.9346397 -0.9822324 -0.0981692 -0.02995054 -0.05067651 -0.9587648 -0.9502036 -0.9884894 10 6
"1114" 0.246213 -0.01590624 -0.09848373 -0.9684202 -0.9835842 -0.9846911 -0.4074765 -0.9457844 0.4271784 -0.9572061 -0.9954746 -0.9811221 0.07949143 0.002406203 -0.005668745 -0.9768781 -0.9802168 -0.9850672 -0.02910544 -0.07066352 0.08765184 -0.9889503 -0.9420095 -0.9790744 -0.08959739 -0.04972791 -0.0566653 -0.9841221 -0.960313 -0.9900205 10 6
"1115" 0.2742535 -0.01870169 -0.1095818 -0.9729093 -0.987156 -0.9874526 -0.4173702 -0.945161 0.4310189 -0.9776879 -0.9966099 -0.9882328 0.07534826 0.01512828 -0.0003544949 -0.9787981 -0.9825969 -0.9913314 -0.0304276 -0.08611348 0.08212777 -0.9891185 -0.9492126 -0.9836069 -0.09304943 -0.06173983 -0.06205597 -0.9862622 -0.9611424 -0.9899413 10 6
"1116" 0.38037 -0.01486364 -0.1041095 -0.8395259 -0.877535 -0.9552675 -0.4068853 -0.9988143 0.2958065 -0.7691887 -0.9103007 -0.9670222 -0.04184369 -0.1151947 0.01171692 -0.9210404 -0.9011734 -0.9536119 0.1235236 -0.5003398 0.06638393 -0.9289679 -0.8276278 -0.9585217 -0.1237803 0.03611549 -0.04906794 -0.949224 -0.8758961 -0.9651752 10 6
"1117" 0.2158879 -0.02419811 -0.1089602 -0.9711253 -0.9644364 -0.9867217 -0.37679 -0.9930316 0.299825 -0.9342256 -0.9700485 -0.994225 0.07034196 0.02358794 0.01290507 -0.9775439 -0.9751851 -0.9851351 0.03924378 -0.2694353 0.09236627 -0.9465239 -0.9209356 -0.9759144 -0.1298982 -0.04253399 -0.0699394 -0.9778996 -0.9611836 -0.983807 10 6
"1118" 0.2702266 -0.01652245 -0.1093469 -0.9760919 -0.9750651 -0.9854578 -0.3944711 -0.9977787 0.2998246 -0.9620748 -0.9960308 -0.998547 0.07850898 0.01377457 -0.005382196 -0.9775474 -0.9655883 -0.986224 -0.01724873 -0.1108428 0.09821747 -0.9742969 -0.9375331 -0.9808769 -0.112924 -0.03243983 -0.05740701 -0.9770443 -0.9564281 -0.9838834 10 6
"1119" 0.2817951 -0.01956525 -0.1220418 -0.9838758 -0.9758589 -0.9860928 -0.3978687 -0.9976956 0.2987505 -0.9896338 -0.9985527 -0.9898118 0.07868998 -0.01082137 -0.01189705 -0.9789283 -0.9673929 -0.9946787 -0.03978845 -0.04928273 0.09357314 -0.9856542 -0.9542191 -0.9815535 -0.0983978 -0.02571535 -0.05623167 -0.9757929 -0.9593266 -0.9876584 10 6
"1120" 0.2827001 -0.0192919 -0.1201345 -0.9845839 -0.9755936 -0.98284 -0.3962373 -0.9988427 0.2937443 -0.9961054 -0.9943614 -0.9726133 0.08581375 -0.0001603792 0.006877314 -0.9828015 -0.9695491 -0.9907884 -0.03923553 -0.04465819 0.08859301 -0.9825511 -0.957741 -0.9801573 -0.09521218 -0.03564783 -0.04365455 -0.9742124 -0.9662792 -0.9855306 10 6
"1121" 0.2862093 -0.01678789 -0.1090942 -0.9833819 -0.9577729 -0.9805532 -0.394493 -1 0.289147 -0.9902846 -0.9965984 -0.9895937 0.06903707 0.03380364 0.01046695 -0.9761557 -0.9292919 -0.96711 -0.03468952 -0.04685586 0.08894984 -0.9804393 -0.9481635 -0.9806124 -0.09667537 -0.05185863 -0.05487692 -0.9650905 -0.9481957 -0.9832692 10 6
"1122" 0.280242 -0.01697768 -0.1081894 -0.9871167 -0.9635398 -0.9841735 -0.3916955 -0.9998205 0.2882917 -0.9951836 -0.997067 -0.9983591 0.07416522 0.01438827 -0.002936878 -0.977185 -0.9344331 -0.969337 -0.03065522 -0.05286878 0.0908999 -0.9843832 -0.9562926 -0.9877544 -0.09388215 -0.02630873 -0.05842959 -0.9727785 -0.9512552 -0.9897833 10 6
"1123" 0.2722845 -0.01714339 -0.1065843 -0.9844377 -0.9869488 -0.9854283 -0.3913764 -0.9997262 0.2889924 -0.9924005 -0.9974465 -0.9917131 0.08416891 0.007050866 -0.004497242 -0.9810442 -0.9834749 -0.9941792 -0.02722723 -0.07048281 0.08760916 -0.9916669 -0.9641579 -0.985172 -0.09765827 -0.03960657 -0.04863363 -0.9908682 -0.9687271 -0.9916557 10 6
"1124" 0.27513 -0.01655375 -0.1093225 -0.982292 -0.9887023 -0.983457 -0.393114 -0.999617 0.2899995 -0.9898817 -0.997416 -0.9913719 0.06795221 0.0113794 0.005578646 -0.9827077 -0.9845798 -0.992137 -0.02614206 -0.07137139 0.08649498 -0.9924524 -0.9665495 -0.9855517 -0.09749869 -0.04555464 -0.05861338 -0.9922516 -0.9693255 -0.9908513 10 6
"1125" 0.2716665 -0.01517252 -0.1008866 -0.9792371 -0.98067 -0.9808647 -0.3941158 -0.9989217 0.2900494 -0.9901476 -0.9963004 -0.9896447 0.07160557 0.007973113 0.0001129653 -0.9774319 -0.9825658 -0.9908349 -0.02659726 -0.07120736 0.08636655 -0.9883344 -0.9596921 -0.9851241 -0.1009672 -0.03682202 -0.05850717 -0.9866219 -0.95997 -0.9897696 10 6
"1126" 0.2794969 -0.0179689 -0.1098637 -0.9784586 -0.9775343 -0.9699918 -0.3959264 -0.997877 0.2921014 -0.9859555 -0.9940072 -0.98192 0.08145095 0.009783574 -0.01128155 -0.9771531 -0.9846744 -0.9961247 -0.03017532 -0.0790762 0.0832697 -0.9880094 -0.9590467 -0.9869732 -0.09748128 -0.04053046 -0.05597698 -0.9861966 -0.9586822 -0.9912215 10 6
"1127" 0.2809226 -0.01921772 -0.113146 -0.9828656 -0.9856794 -0.9742786 -0.395054 -0.9985734 0.2913221 -0.9850682 -0.9917259 -0.9787218 0.07592887 0.00623255 -0.003165911 -0.9837176 -0.9900203 -0.9960257 -0.02819443 -0.07481543 0.08787363 -0.9909895 -0.9679889 -0.9891611 -0.09636196 -0.03667743 -0.04950796 -0.9919958 -0.9682317 -0.994683 10 6
"1128" 0.2579877 -0.01517651 -0.1002809 -0.9848133 -0.9709844 -0.9875617 -0.3947018 -0.9996529 0.2900602 -0.9873554 -0.9976075 -0.98602 0.06797157 0.01058339 -0.003767721 -0.9794353 -0.97442 -0.9913218 -0.0248319 -0.06997396 0.09264622 -0.9900834 -0.9611385 -0.9809258 -0.1080312 -0.02440321 -0.04544845 -0.9878169 -0.9651162 -0.9885171 10 6
"1129" 0.2506715 -0.01625415 -0.1078592 -0.9826244 -0.9660595 -0.9856944 -0.4019236 -0.9988365 0.2927221 -0.9750154 -0.9973389 -0.9918286 0.07937312 0.0201189 0.00164436 -0.9774655 -0.9620493 -0.9865754 -0.02637901 -0.07095536 0.08957116 -0.980148 -0.9549586 -0.9777738 -0.09990234 -0.03562666 -0.05737683 -0.9734643 -0.9595112 -0.9840385 10 6
"1130" 0.265155 -0.01726213 -0.1084583 -0.9823149 -0.9819932 -0.9840592 -0.4111689 -0.9982002 0.2932267 -0.9753238 -0.9982551 -0.9977045 0.08661158 0.008561807 0.004148072 -0.9812946 -0.970248 -0.9858975 -0.02975991 -0.08403749 0.07796582 -0.9808401 -0.9627225 -0.9838092 -0.09512491 -0.06347456 -0.06979706 -0.97486 -0.9645977 -0.9855157 10 6
"1131" 0.2940965 -0.01889224 -0.1132263 -0.9853937 -0.9883315 -0.9898795 -0.4134683 -0.9984668 0.2926093 -0.9849151 -0.9962894 -0.9964269 0.0626952 0.01015406 -0.01213884 -0.9854293 -0.9828605 -0.9908703 -0.02787975 -0.07497862 0.08160734 -0.99051 -0.9690697 -0.9840289 -0.09536957 -0.05366967 -0.05191419 -0.9886089 -0.9705773 -0.9891456 10 6
"1132" 0.2843715 -0.01800339 -0.1106046 -0.982936 -0.9784242 -0.9894478 -0.4083153 -0.9996702 0.2908863 -0.9831384 -0.9952382 -0.9896893 0.07243561 0.01064298 0.0004621642 -0.9844666 -0.9787457 -0.9925118 -0.02626738 -0.07173196 0.08884002 -0.9865515 -0.9654465 -0.98351 -0.1019896 -0.04238781 -0.04738056 -0.984671 -0.964446 -0.9923917 10 6
"1133" 0.2666543 -0.01747069 -0.03211792 -0.1608376 -0.2650317 -0.3253261 0.9715268 0.0481068 0.07567194 -0.9724867 -0.9245884 -0.9781636 0.4587192 0.2747525 -0.3158085 -0.1212534 -0.1778809 -0.3878674 0.4159494 0.03983135 0.2377649 -0.5140539 -0.2814812 -0.2939018 -0.1900565 -0.1687352 -0.2341969 -0.4144536 -0.6081475 -0.4699675 10 1
"1134" 0.3490806 -0.04096119 -0.05762514 -0.2341005 -0.08976332 -0.3140279 0.9640409 0.05596884 0.07981248 -0.9784281 -0.9702407 -0.9702057 0.1438972 0.1959562 -0.2201929 -0.117087 0.006432164 -0.3352835 0.1122079 0.02451464 0.08956286 -0.4676332 -0.237466 -0.3335583 -0.1766753 -0.04341705 -0.180692 -0.3385025 -0.4970358 -0.4451981 10 1
"1135" 0.233689 -0.004554092 -0.1358903 -0.203655 -0.1080471 -0.4071699 0.964081 0.04089576 0.08883629 -0.9844677 -0.9391212 -0.9494489 -0.1335124 -0.3568247 0.09876479 -0.02300808 -0.1204121 -0.5131413 -0.01770128 -0.1348533 0.02442036 -0.4172875 -0.2277395 -0.3202231 -0.2619661 -0.1358637 0.01370533 -0.374885 -0.5078667 -0.4714922 10 1
"1136" 0.2020973 -0.008397831 -0.164591 -0.2331617 -0.1621423 -0.4031768 0.9663687 0.03504587 0.08645443 -0.989742 -0.9677666 -0.9321246 0.1117247 -0.1450662 -0.06092286 -0.1316084 -0.1118387 -0.4595328 -0.09430941 -0.2379604 -0.01592438 -0.4617561 -0.2692169 -0.2589763 -0.2422401 0.05727319 -0.01477927 -0.4378312 -0.5585203 -0.4466276 10 1
"1137" 0.2927918 -0.02197061 -0.1536417 -0.2441722 -0.1838775 -0.3963201 0.9571472 0.04357255 0.07634172 -0.9592984 -0.9757169 -0.9670345 0.2272765 0.235007 -0.03651317 -0.1164906 -0.09477907 -0.535297 -0.1128492 -0.1165607 0.08542456 -0.5562978 -0.266172 -0.1603204 0.03457573 0.2236222 0.3543287 -0.4366079 -0.545394 -0.3910492 10 1
"1138" 0.3555189 -0.01165817 -0.1421806 -0.1413649 -0.2938957 -0.4316584 0.9511593 0.04601056 0.07084117 -0.9738634 -0.9896293 -0.9674763 -0.2299767 0.07927464 0.212078 -0.0182529 -0.2046834 -0.6153523 0.0578669 0.0551421 0.1782656 -0.5016006 -0.2065781 -0.1951479 0.1760756 0.1232797 0.02959917 -0.437362 -0.5904316 -0.4222259 10 1
"1139" 0.2232305 -0.009612778 -0.0834707 -0.1234568 -0.1849298 -0.265182 0.9593049 0.04580759 0.06750447 -0.9649033 -0.981149 -0.9672654 0.08138747 -0.2287152 0.3170521 -0.05322319 -0.09057757 -0.3748726 0.0862232 0.01019903 0.1153109 -0.4376503 -0.1656283 -0.2681485 -0.1261199 -0.3323181 -0.3267284 -0.4283059 -0.523787 -0.4376709 10 1
"1140" 0.3452417 -0.01778539 -0.05133759 -0.07800856 -0.05732361 -0.2021104 0.9663233 0.04949051 0.06862549 -0.9750627 -0.9777368 -0.9687579 -0.02115103 0.2213768 -0.04549374 0.02368642 0.03628183 -0.3167121 -0.08390264 -0.03721415 0.06705908 -0.4947823 -0.1610196 -0.2397914 -0.3804747 -0.05432383 -0.09132292 -0.4160722 -0.4923099 -0.3889063 10 1
"1141" 0.3741603 -0.02383931 -0.08234656 -0.07735797 -0.07105777 -0.3271624 0.9721486 0.05040995 0.07028864 -0.968245 -0.9879841 -0.97794 -0.1905584 0.2209059 -0.2219126 0.004579286 0.005558312 -0.4773514 -0.07919075 -0.07261 0.06043797 -0.4972171 -0.198116 -0.2437559 -0.1986218 -0.0919889 -0.0695966 -0.3731303 -0.531746 -0.4146908 10 1
"1142" 0.1474765 -0.02388484 -0.1177885 -0.126982 -0.2124109 -0.4032103 0.9737528 0.04334959 0.07265818 -0.9809184 -0.9690843 -0.9777789 0.4040969 -0.3671674 -0.1340935 -0.02764817 -0.1589185 -0.602554 -0.04282362 -0.2207621 0.03482389 -0.5238848 -0.2034163 -0.2920703 0.03819015 -0.1327921 -0.257446 -0.4339965 -0.5374477 -0.513134 10 1
"1143" 0.2546209 -0.03221471 -0.15 -0.05774845 -0.3428715 -0.456628 0.9673055 0.03961646 0.07492375 -0.9814423 -0.98088 -0.9752432 0.2735385 0.006397603 0.004470423 0.1188881 -0.3007897 -0.6056267 -0.07175201 -0.1730215 0.01922615 -0.5463758 -0.1899159 -0.2693059 0.002005685 0.009994935 0.05685171 -0.5139819 -0.5532711 -0.4948067 10 1
"1144" 0.3604224 -0.008194629 -0.1614281 -0.06125423 -0.2140326 -0.4259755 0.9664422 0.04299318 0.06924233 -0.9835198 -0.9832894 -0.9476151 0.3354875 0.1692064 0.1512989 0.1164656 -0.2425892 -0.5994769 -0.03118581 -0.08340047 0.1601845 -0.4756263 -0.2219623 -0.1114709 -0.06049261 0.09311282 0.2041917 -0.3862695 -0.5640471 -0.38344 10 1
"1145" 0.2954327 0.007815886 -0.1235644 -0.09052361 -0.1736068 -0.4140856 0.9701097 0.04419094 0.06196503 -0.9904236 -0.9847042 -0.9766643 -0.2057584 -0.1472642 0.1708126 0.05964634 -0.2609129 -0.6347667 0.002469157 0.06766222 0.208751 -0.4321989 -0.2244643 -0.1000992 0.0859456 0.07641405 -0.2233567 -0.375648 -0.58677 -0.3918837 10 1
"1146" 0.2012735 0.01243422 -0.1781994 -0.2721969 -0.3145875 -0.241232 0.9610625 0.03855719 0.1160078 -0.9892768 -0.9254007 -0.8181931 0.4879374 0.09463215 -0.1395878 -0.1145677 -0.3365012 -0.5593815 0.5241225 0.003559648 0.280849 -0.4993033 -0.3418833 -0.3603197 -0.4573462 -0.201304 0.02211075 -0.4659209 -0.6506812 -0.5232826 10 1
"1147" 0.3265279 -0.008371681 -0.110516 -0.1212274 -0.08594401 -0.3162786 0.9601685 0.05467419 0.07720586 -0.9811175 -0.9592622 -0.8394288 -0.003682177 -0.07707874 0.06727107 -0.02612576 0.03585522 -0.4055886 0.2250969 0.0861888 0.1354662 -0.4664469 -0.2159255 -0.2102757 -0.3812978 -0.2120783 -0.06238307 -0.4015671 -0.5510685 -0.3469609 10 1
"1148" 0.3319724 -0.007308005 -0.1105388 -0.1148489 -0.035175 -0.3684049 0.9610247 0.05659452 0.05877235 -0.9742984 -0.9852663 -0.9842516 -0.2384939 -0.1209628 -0.1136245 -0.01996799 0.1290294 -0.4224576 0.03244434 -0.0661107 0.06574147 -0.4240363 -0.1345809 -0.1759287 -0.2005107 -0.09884545 -0.2127379 -0.4006289 -0.4795026 -0.2861827 10 1
"1149" 0.2203668 -0.0318531 -0.1250307 -0.1976734 -0.147148 -0.4339632 0.970034 0.05447025 0.05835783 -0.9698893 -0.9934887 -0.9807291 0.4303574 -0.1697606 -0.08806575 -0.1123717 -0.07397146 -0.5107843 -0.09095505 -0.2430383 -0.03588621 -0.4129767 -0.179565 -0.1800611 -0.09702466 -0.01107781 0.06241269 -0.4226082 -0.5388319 -0.3374276 10 1
"1150" 0.3319625 -0.02204331 -0.1267373 -0.1595602 -0.1581952 -0.3739098 0.9727235 0.05590752 0.06187448 -0.9831486 -0.9907688 -0.9632372 0.3591718 0.1342767 0.06433416 -0.05637728 -0.1164034 -0.4696059 -0.0855162 -0.09396471 0.08500196 -0.4859625 -0.1812714 -0.1035567 0.1681086 0.2720765 0.04269002 -0.4241224 -0.5397733 -0.314068 10 1
"1151" 0.2562151 0.0006982017 -0.1341124 -0.03065206 -0.201079 -0.41981 0.9665366 0.0581283 0.06396805 -0.9820172 -0.9868408 -0.960539 -0.2336427 0.1823567 0.2617774 0.1152908 -0.1397288 -0.5384636 0.02632919 0.02247659 0.1946661 -0.4398177 -0.1059573 -0.1315967 -0.0179553 -0.09619862 -0.3495951 -0.4436866 -0.4703351 -0.2743386 10 1
"1152" 0.312988 -0.03580336 -0.06191246 0.07428083 -0.2009367 -0.4197223 0.9678692 0.06242857 0.05436342 -0.972594 -0.9742977 -0.9395628 0.09903788 0.1924365 -0.05554003 0.2386928 -0.1355036 -0.5703536 0.01860547 0.004910402 0.09253254 -0.3955507 -0.1120354 -0.1637329 -0.3788882 -0.03371892 -0.2331179 -0.4467931 -0.4402146 -0.2537473 10 1
"1153" 0.3584098 -0.02334881 -0.07442418 0.06300642 -0.1537528 -0.4423553 0.9791571 0.05782805 0.05479906 -0.9612387 -0.9521135 -0.9413732 0.01629435 0.1638797 -0.3040422 0.4112322 -0.09045797 -0.6413084 -0.06398253 -0.1218431 0.04652498 -0.4329085 -0.1740122 -0.1970712 -0.2807653 -0.05892331 0.09579681 -0.4699232 -0.4831618 -0.3108802 10 1
"1154" 0.1417188 -0.007803392 -0.1326317 -0.02241183 -0.1163708 -0.4443941 0.9854794 0.04860945 0.0579635 -0.9708822 -0.982006 -0.9560852 -0.1591256 -0.2212005 0.01968975 0.3500904 -0.07753803 -0.5356348 -0.06615131 -0.1728024 0.0001520482 -0.4316667 -0.1649112 -0.2247037 0.01745827 -0.2721204 -0.05733563 -0.4241458 -0.5112253 -0.3663347 10 1
"1155" 0.2251676 -0.03015871 -0.1155031 -0.05347584 -0.07885797 -0.4161351 0.9727679 0.05272557 0.05692464 -0.9386075 -0.9707278 -0.9634355 0.3348752 0.1258404 -0.09781026 0.1463241 -0.06582744 -0.5208244 -0.06641659 -0.1759895 0.05946842 -0.4379867 -0.1667934 -0.1839708 0.2019706 0.05749409 0.3906062 -0.3491473 -0.5087398 -0.3396896 10 1
"1156" 0.4171461 -0.01246513 -0.1422133 -0.0433403 -0.1335042 -0.4101136 0.9638064 0.05723412 0.06282289 -0.9631631 -0.9870989 -0.9753292 -0.2379993 0.01642166 0.09903516 0.1516777 -0.1486753 -0.5114188 -0.03270241 5.784627e-05 0.1714893 -0.4548412 -0.1568521 -0.1321207 0.08615985 0.1199692 0.1489476 -0.3933888 -0.5397751 -0.2916312 10 1
"1157" 0.2160759 -0.01423203 -0.1045975 -0.07076994 -0.1701061 -0.3712898 0.9772374 0.05425711 0.06247423 -0.9436438 -0.9841689 -0.9769664 0.139904 -0.1178336 0.2601466 0.01186337 -0.1258034 -0.4935686 0.0676915 0.0253947 0.1378954 -0.4400504 -0.1745697 -0.1745813 -0.2759081 -0.1471602 -0.4640812 -0.4505624 -0.5465444 -0.3395854 10 1
"1158" 0.2301623 -0.02163256 -0.06082358 -0.04126536 -0.1033191 -0.3951364 0.9762892 0.05029856 0.05993308 -0.945094 -0.9901124 -0.9818069 0.0627746 0.132899 -0.06100921 0.02037603 0.0206913 -0.49899 0.009019716 -0.03475427 0.07129442 -0.4534443 -0.1663799 -0.2072611 -0.3186649 -0.2163933 -0.06337808 -0.4245955 -0.4643734 -0.3242489 10 1
"1159" 0.2537502 -0.035701 -0.1172553 0.3570703 -0.1346724 -0.3183299 0.9223006 0.02311854 0.1055868 -0.9118387 -0.911567 -0.9053629 0.6321691 0.2593961 -0.03907833 0.2425611 -0.1380385 -0.5463282 -0.3096825 -0.114911 0.0992272 -0.4975512 -0.408657 -0.2049819 0.02583179 0.1400296 -0.1386703 -0.4046444 -0.5828667 -0.3364551 10 3
"1160" 0.3347931 0.005175986 -0.1347976 0.2276152 -0.1956335 -0.2983016 0.9437595 0.01182025 0.09679646 -0.8842631 -0.9660815 -0.9379236 -0.37204 0.02658803 0.004599907 0.07294009 -0.1831569 -0.5345106 -0.6208686 -0.2933333 -0.05775429 -0.1589851 -0.3371737 -0.2529763 -0.3407204 -0.08273226 0.09348964 -0.4430065 -0.5621441 -0.3622973 10 3
